"word","instance","correct"
"ask.v.bnc",2801,TRUE
"produce.v.bnc",65781,TRUE
"paper.n.bnc",11223,TRUE
"talk.v.bnc",47722,TRUE
"difference.n.bnc",126083,FALSE
"expect.v.bnc",16301,FALSE
"activate.v.bnc",1201521,TRUE
"audience.n.bnc",82642,TRUE
"hot.a.bnc",84327,FALSE
"add.v.bnc",39356,TRUE
"activate.v.bnc",1878690,TRUE
"play.v.bnc",3671,TRUE
"solid.a.bnc",51347,TRUE
"audience.n.bnc",96955,TRUE
"mean.v.bnc",5835,FALSE
"encounter.v.bnc",435388,TRUE
"use.v.bnc",3826,FALSE
"decide.v.bnc",40499,FALSE
"atmosphere.n.bnc",237226,TRUE
"appear.v.bnc",56730,FALSE
"simple.a.bnc",3899,TRUE
"use.v.bnc",3023,TRUE
"express.v.bnc",94060,TRUE
"encounter.v.bnc",296863,TRUE
"audience.n.bnc",121438,TRUE
"argument.n.bnc",136021,FALSE
"paper.n.bnc",96137,TRUE
"performance.n.bnc",61158,TRUE
"provide.v.bnc",4690,TRUE
"miss.v.bnc",95627,TRUE
"audience.n.bnc",104517,TRUE
"lose.v.bnc",26740,TRUE
"different.a.bnc",50712,FALSE
"provide.v.bnc",39482,TRUE
